CLUSTER ID,Cluster Name,LATITUDE,LONGITUDE,TYPE,Name FME/Infra,STATUS (Existing/Proposed),Condition
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Waterpump,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Knapsack Sprayer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Hand Tractor with Trailer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Hand Tractor with Trailer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Hand Tractor with Trailer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Hand Tractor with Trailer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Hand Tractor with Trailer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Hand Tractor with Trailer,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Compact Tiller Rotavator,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Compact Tiller Rotavator,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Compact Tiller Rotavator,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Compact Tiller Rotavator,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Compact Tiller Rotavator,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Compact Tiller Rotavator,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Grass/Brush Cutter,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Combine Harvester,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Combine Harvester,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Combine Harvester,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Floating Tiller,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Floating Tiller,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Floating Tiller,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Floating Tiller,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Floating Tiller,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Floating Tiller,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Motorcycle with Sidecar (kulong-kulong),Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Motorcycle with Sidecar (kulong-kulong),Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Motorcycle with Sidecar (kulong-kulong),Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Motorcycle with Sidecar (kulong-kulong),Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Motorcycle with Sidecar (kulong-kulong),Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Motorcycle with Sidecar (kulong-kulong),Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Hauling Truck,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Hauling Truck,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80479,121.7265894,FME,Hauling Truck,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.83511,121.7635869,Infrastructure,Evergreen ARB Coop. PHF,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.83528,121.757389,Infrastructure,Gangaoan Irrigation,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80658,121.730647,Infrastructure,Concepcion Potable Water System,Proposed,
C-R2-0013,ESTEMARCONBAGA ARC,17.80717,121.730952,Infrastructure,Concepcion AR Coop. Irrigation System,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,4WD Tractor with complete implements,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,4WD Tractor with complete implements,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Mechanical Rice Transplanter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Waterpump,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Knapsack Sprayer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Hand Tractor with Trailer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Hand Tractor with Trailer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Hand Tractor with Trailer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Hand Tractor with Trailer,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Compact Tiller Rotavator,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Compact Tiller Rotavator,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Compact Tiller Rotavator,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Compact Tiller Rotavator,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Grass/Brush Cutter,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Combine Harvester,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Combine Harvester,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Floating Tiller,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Floating Tiller,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Floating Tiller,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Floating Tiller,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Motorcycle with Sidecar (kulong-kulong),Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Motorcycle with Sidecar (kulong-kulong),Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Hauling Truck,Proposed,
C-R2-0015,EVERGREEN ARC,17.94387,121.7571427,FME,Hauling Truck,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,4WD Tractor with complete implements,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Mechanical Rice Transplanter,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Waterpump,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Waterpump,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Waterpump,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Waterpump,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Waterpump,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Waterpump,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Waterpump,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Waterpump,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Waterpump,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Waterpump,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
C-R2-0016,STA. ISABEL ARC,18.23024,121.8046987,FME,Knapsack Sprayer,Proposed,
